Year,Month,Segment,Sub-Segment,Category,Subcategory,Tag,Amount,Quarter,Difference,Difference YTD Budget
,,,Openlabs,,,,,,,
2026.0,March,Retail,Openlabs,Revenue,Revenue,Actual,0.0,Q1,0,0.0
2026.0,March,Retail,Openlabs,COGS,COGS,Actual,0.0,Q1,0,0.0
2026.0,March,Retail,Openlabs,GP,GP,Actual,0.0,Q1,0,0.0
2026.0,March,Retail,Openlabs,SM,S&M - O2O,Actual,0.0,Q1,0,0.0
2026.0,March,Retail,Openlabs,SM,S&M - Offline,Actual,-28746463.0,Q1,0,-102693235.0
2026.0,March,Retail,Openlabs,SM,S&M - Online,Actual,-17942359.0,Q1,14226384,-113548034.0
2026.0,March,Retail,Openlabs,SM,S&M - Others,Actual,0.0,Q1,0,0.0
2026.0,March,Retail,Openlabs,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q1,0,0.0
2026.0,March,Retail,Openlabs,SM,S&M - Payment Channel,Actual,0.0,Q1,0,0.0
2026.0,March,Retail,Openlabs,SM,S&M - PCV,Actual,0.0,Q1,0,0.0
2026.0,March,Retail,Openlabs,SM,S&M - Distribution Cost,Actual,0.0,Q1,0,0.0
2026.0,March,Retail,Openlabs,,Total S&M,Actual,-46688822.0,Q1,14226384,-216241269.0
2026.0,March,Retail,Openlabs,,CM,Actual,-46688822.0,Q1,14226384,-216241269.0
2026.0,March,Retail,Openlabs,GA,G&A - Staff Cost,Actual,48269271.0,Q1,188895183,334858353.0
2026.0,March,Retail,Openlabs,GA,G&A - Other staff cost,Actual,-175000.0,Q1,-35000,815000.0
2026.0,March,Retail,Openlabs,GA,G&A - Facility Management and Travelling,Actual,-21144967.0,Q1,-13144967,-38958965.0
2026.0,March,Retail,Openlabs,GA,G&A - Consultancy cost,Actual,-164948166.0,Q1,-230870326,-114080466.0
2026.0,March,Retail,Openlabs,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q1,0,0.0
2026.0,March,Retail,Openlabs,GA,G&A - IT Cost,Actual,-6706938.0,Q1,2522750,-19870064.0
2026.0,March,Retail,Openlabs,GA,G&A - Depreciation,Actual,-85129305.0,Q1,-68891308,-95822585.0
2026.0,March,Retail,Openlabs,,Other income/(expenses) ,Actual,-183461.0,Q1,-183461,-64991109.0
2026.0,March,Retail,Openlabs,,Total G&A (Include Depre + Others),Actual,-230018566.0,Q1,-121707129,1950164.0
2026.0,March,Retail,Openlabs,EBIT,EBIT,Actual,-276707388.0,Q1,-107480745,-214291105.0
2026.0,March,Retail,Openlabs,EBITDA,EBITDA,Actual,-191578083.0,Q1,-38589437,-118468520.0
,,,Openlabs,,,,,,,
2026.0,April,Retail,Openlabs,Revenue,Revenue,Actual,0.0,Q2,0,0.0
2026.0,April,Retail,Openlabs,COGS,COGS,Actual,0.0,Q2,0,0.0
2026.0,April,Retail,Openlabs,GP,GP,Actual,0.0,Q2,0,0.0
2026.0,April,Retail,Openlabs,SM,S&M - O2O,Actual,0.0,Q2,0,0.0
2026.0,April,Retail,Openlabs,SM,S&M - Offline,Actual,-27420513.0,Q2,1325950,-130113748.0
2026.0,April,Retail,Openlabs,SM,S&M - Online,Actual,-18761429.0,Q2,-819070,-132309463.0
2026.0,April,Retail,Openlabs,SM,S&M - Others,Actual,0.0,Q2,0,0.0
2026.0,April,Retail,Openlabs,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q2,0,0.0
2026.0,April,Retail,Openlabs,SM,S&M - Payment Channel,Actual,0.0,Q2,0,0.0
2026.0,April,Retail,Openlabs,SM,S&M - PCV,Actual,0.0,Q2,0,0.0
2026.0,April,Retail,Openlabs,SM,S&M - Distribution Cost,Actual,0.0,Q2,0,0.0
2026.0,April,Retail,Openlabs,,Total S&M,Actual,-46181942.0,Q2,506880,-262423211.0
2026.0,April,Retail,Openlabs,,CM,Actual,-46181942.0,Q2,506880,-262423211.0
2026.0,April,Retail,Openlabs,GA,G&A - Staff Cost,Actual,61003772.0,Q2,12734501,574611568.0
2026.0,April,Retail,Openlabs,GA,G&A - Other staff cost,Actual,14127392.0,Q2,14302392,15342392.0
2026.0,April,Retail,Openlabs,GA,G&A - Facility Management and Travelling,Actual,-8909000.0,Q2,12235967,-46867965.0
2026.0,April,Retail,Openlabs,GA,G&A - Consultancy cost,Actual,-17954412.0,Q2,146993754,-132034878.0
2026.0,April,Retail,Openlabs,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q2,0,0.0
2026.0,April,Retail,Openlabs,GA,G&A - IT Cost,Actual,-2561402.0,Q2,4145536,-22431466.0
2026.0,April,Retail,Openlabs,GA,G&A - Depreciation,Actual,-80319870.0,Q2,4809435,-142009751.0
2026.0,April,Retail,Openlabs,,Other income/(expenses) ,Actual,1335421.0,Q2,1518882,-63655688.0
2026.0,April,Retail,Openlabs,,Total G&A (Include Depre + Others),Actual,-33278099.0,Q2,196740467,182954212.0
2026.0,April,Retail,Openlabs,EBIT,EBIT,Actual,-79460041.0,Q2,197247347,-79468999.0
2026.0,April,Retail,Openlabs,EBITDA,EBITDA,Actual,859829.0,Q2,192437912,62540752.0
,,,Openlabs,,,,,,,
2026.0,May,Retail,Openlabs,Revenue,Revenue,Actual,0.0,Q2,0,0.0
2026.0,May,Retail,Openlabs,COGS,COGS,Actual,0.0,Q2,0,0.0
2026.0,May,Retail,Openlabs,GP,GP,Actual,0.0,Q2,0,0.0
2026.0,May,Retail,Openlabs,SM,S&M - O2O,Actual,0.0,Q2,0,0.0
2026.0,May,Retail,Openlabs,SM,S&M - Offline,Actual,-24002565.0,Q2,3417948,-154116313.0
2026.0,May,Retail,Openlabs,SM,S&M - Online,Actual,-17084187.0,Q2,1677242,-149393650.0
2026.0,May,Retail,Openlabs,SM,S&M - Others,Actual,0.0,Q2,0,0.0
2026.0,May,Retail,Openlabs,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q2,0,0.0
2026.0,May,Retail,Openlabs,SM,S&M - Payment Channel,Actual,0.0,Q2,0,0.0
2026.0,May,Retail,Openlabs,SM,S&M - PCV,Actual,0.0,Q2,0,0.0
2026.0,May,Retail,Openlabs,SM,S&M - Distribution Cost,Actual,0.0,Q2,0,0.0
2026.0,May,Retail,Openlabs,,Total S&M,Actual,-41086752.0,Q2,5095190,-303509963.0
2026.0,May,Retail,Openlabs,,CM,Actual,-41086752.0,Q2,5095190,-303509963.0
2026.0,May,Retail,Openlabs,GA,G&A - Staff Cost,Actual,-131934529.0,Q2,-192938301,621426482.0
2026.0,May,Retail,Openlabs,GA,G&A - Other staff cost,Actual,-105000.0,Q2,-14232392,15637392.0
2026.0,May,Retail,Openlabs,GA,G&A - Facility Management and Travelling,Actual,-569366.0,Q2,8339634,-46437331.0
2026.0,May,Retail,Openlabs,GA,G&A - Consultancy cost,Actual,-17919220.0,Q2,35192,-149954098.0
2026.0,May,Retail,Openlabs,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q2,0,0.0
2026.0,May,Retail,Openlabs,GA,G&A - IT Cost,Actual,-3063500.0,Q2,-502098,-25494966.0
2026.0,May,Retail,Openlabs,GA,G&A - Depreciation,Actual,-80319870.0,Q2,0,-188196917.0
2026.0,May,Retail,Openlabs,,Other income/(expenses) ,Actual,7716098481.0,Q2,7714763060,7652442793.0
2026.0,May,Retail,Openlabs,,Total G&A (Include Depre + Others),Actual,7482186996.0,Q2,7515465095,7879423355.0
2026.0,May,Retail,Openlabs,EBIT,EBIT,Actual,7441100244.0,Q2,7520560285,7575913392.0
2026.0,May,Retail,Openlabs,EBITDA,EBITDA,Actual,7521420114.0,Q2,7520560285,7764110309.0
,,,Openlabs,,,,,,,
2026.0,June,Retail,Openlabs,Revenue,Revenue,Actual,0.0,Q2,0,0.0
2026.0,June,Retail,Openlabs,COGS,COGS,Actual,0.0,Q2,0,0.0
2026.0,June,Retail,Openlabs,GP,GP,Actual,0.0,Q2,0,0.0
2026.0,June,Retail,Openlabs,SM,S&M - O2O,Actual,0.0,Q2,0,0.0
2026.0,June,Retail,Openlabs,SM,S&M - Offline,Actual,-25007694.0,Q2,-1005129,-179124007.0
2026.0,June,Retail,Openlabs,SM,S&M - Online,Actual,-34168374.0,Q2,-17084187,-183562024.0
2026.0,June,Retail,Openlabs,SM,S&M - Others,Actual,0.0,Q2,0,0.0
2026.0,June,Retail,Openlabs,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q2,0,0.0
2026.0,June,Retail,Openlabs,SM,S&M - Payment Channel,Actual,0.0,Q2,0,0.0
2026.0,June,Retail,Openlabs,SM,S&M - PCV,Actual,0.0,Q2,0,0.0
2026.0,June,Retail,Openlabs,SM,S&M - Distribution Cost,Actual,0.0,Q2,0,0.0
2026.0,June,Retail,Openlabs,,Total S&M,Actual,-59176068.0,Q2,-18089316,-362686031.0
2026.0,June,Retail,Openlabs,,CM,Actual,-59176068.0,Q2,-18089316,-362686031.0
2026.0,June,Retail,Openlabs,GA,G&A - Staff Cost,Actual,-105367957.0,Q2,26566572,694807968.0
2026.0,June,Retail,Openlabs,GA,G&A - Other staff cost,Actual,-105000.0,Q2,0,15932392.0
2026.0,June,Retail,Openlabs,GA,G&A - Facility Management and Travelling,Actual,0.0,Q2,569366,-45437331.0
2026.0,June,Retail,Openlabs,GA,G&A - Consultancy cost,Actual,-1333025307.0,Q2,-1315106087,-1482979405.0
2026.0,June,Retail,Openlabs,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q2,0,0.0
2026.0,June,Retail,Openlabs,GA,G&A - IT Cost,Actual,-3144797.0,Q2,-81297,-28639763.0
2026.0,June,Retail,Openlabs,GA,G&A - Depreciation,Actual,-77021757.0,Q2,3298113,-231085970.0
2026.0,June,Retail,Openlabs,,Other income/(expenses) ,Actual,-352300.0,Q2,-7716450781,7652090493.0
2026.0,June,Retail,Openlabs,,Total G&A (Include Depre + Others),Actual,-1519017118.0,Q2,-9001204114,6574688384.0
2026.0,June,Retail,Openlabs,EBIT,EBIT,Actual,-1578193186.0,Q2,-9019293430,6212002353.0
2026.0,June,Retail,Openlabs,EBITDA,EBITDA,Actual,-1501171429.0,Q2,-9022591543,6443088323.0
,,,Openlabs,,,,,,,
2026.0,July,Retail,Openlabs,Revenue,Revenue,Run-rate,0.0,Q3,0,0.0
2026.0,July,Retail,Openlabs,COGS,COGS,Run-rate,0.0,Q3,0,0.0
2026.0,July,Retail,Openlabs,GP,GP,Run-rate,0.0,Q3,0,0.0
2026.0,July,Retail,Openlabs,SM,S&M - O2O,Run-rate,0.0,Q3,0,0.0
2026.0,July,Retail,Openlabs,SM,S&M - Offline,Run-rate,-25007694.0,Q3,0,-204131701.0
2026.0,July,Retail,Openlabs,SM,S&M - Online,Run-rate,-34168374.0,Q3,0,-217730398.0
2026.0,July,Retail,Openlabs,SM,S&M - Others,Run-rate,0.0,Q3,0,0.0
2026.0,July,Retail,Openlabs,SM,S&M - Others (FD & SS Cashback),Run-rate,0.0,Q3,0,0.0
2026.0,July,Retail,Openlabs,SM,S&M - Payment Channel,Run-rate,0.0,Q3,0,0.0
2026.0,July,Retail,Openlabs,SM,S&M - PCV,Run-rate,0.0,Q3,0,0.0
2026.0,July,Retail,Openlabs,SM,S&M - Distribution Cost,Run-rate,0.0,Q3,0,0.0
2026.0,July,Retail,Openlabs,,Total S&M,Run-rate,-59176068.0,Q3,0,-421862099.0
2026.0,July,Retail,Openlabs,,CM,Run-rate,-59176068.0,Q3,0,-421862099.0
2026.0,July,Retail,Openlabs,GA,G&A - Staff Cost,Run-rate,-126979119.0,Q3,-21611162,746578292.0
2026.0,July,Retail,Openlabs,GA,G&A - Other staff cost,Run-rate,-81667.0,Q3,23333,16250725.0
2026.0,July,Retail,Openlabs,GA,G&A - Facility Management and Travelling,Run-rate,-10000.0,Q3,-10000,-44447331.0
2026.0,July,Retail,Openlabs,GA,G&A - Consultancy cost,Run-rate,-15816150.0,Q3,1317209157,-1498795555.0
2026.0,July,Retail,Openlabs,GA,G&A - Corporate Action (Adj. Total),Run-rate,0.0,Q3,0,0.0
2026.0,July,Retail,Openlabs,GA,G&A - IT Cost,Run-rate,-2800599.0,Q3,344198,-31440362.0
2026.0,July,Retail,Openlabs,GA,G&A - Depreciation,Run-rate,-77021756.0,Q3,1,-273975022.0
2026.0,July,Retail,Openlabs,,Other income/(expenses) ,Run-rate,0.0,Q3,352300,7652090493.0
2026.0,July,Retail,Openlabs,,Total G&A (Include Depre + Others),Run-rate,-222709291.0,Q3,1296307827,6566261240.0
2026.0,July,Retail,Openlabs,EBIT,EBIT,Run-rate,-281885359.0,Q3,1296307827,6144399141.0
2026.0,July,Retail,Openlabs,EBITDA,EBITDA,Run-rate,-204863603.0,Q3,1296307826,6418374163.0
,,,Openlabs,,,,,,,
2026.0,August,Retail,Openlabs,Revenue,Revenue,Forecast,0.0,Q3,0,0.0
2026.0,August,Retail,Openlabs,COGS,COGS,Forecast,0.0,Q3,0,0.0
2026.0,August,Retail,Openlabs,GP,GP,Forecast,0.0,Q3,0,0.0
2026.0,August,Retail,Openlabs,SM,S&M - O2O,Forecast,0.0,Q3,0,0.0
2026.0,August,Retail,Openlabs,SM,S&M - Offline,Forecast,0.0,Q3,25007694,-204131701.0
2026.0,August,Retail,Openlabs,SM,S&M - Online,Forecast,0.0,Q3,34168374,-217730398.0
2026.0,August,Retail,Openlabs,SM,S&M - Others,Forecast,0.0,Q3,0,0.0
2026.0,August,Retail,Openlabs,SM,S&M - Others (FD & SS Cashback),Forecast,0.0,Q3,0,0.0
2026.0,August,Retail,Openlabs,SM,S&M - Payment Channel,Forecast,0.0,Q3,0,0.0
2026.0,August,Retail,Openlabs,SM,S&M - PCV,Forecast,0.0,Q3,0,0.0
2026.0,August,Retail,Openlabs,SM,S&M - Distribution Cost,Forecast,0.0,Q3,0,0.0
2026.0,August,Retail,Openlabs,,Total S&M,Forecast,0.0,Q3,59176068,-421862099.0
2026.0,August,Retail,Openlabs,,CM,Forecast,0.0,Q3,59176068,-421862099.0
2026.0,August,Retail,Openlabs,GA,G&A - Staff Cost,Forecast,-178749443.0,Q3,-51770324,746578292.0
2026.0,August,Retail,Openlabs,GA,G&A - Other staff cost,Forecast,-400000.0,Q3,-318333,16250725.0
2026.0,August,Retail,Openlabs,GA,G&A - Facility Management and Travelling,Forecast,-1000000.0,Q3,-990000,-44447331.0
2026.0,August,Retail,Openlabs,GA,G&A - Consultancy cost,Forecast,0.0,Q3,15816150,-1498795555.0
2026.0,August,Retail,Openlabs,GA,G&A - Corporate Action (Adj. Total),Forecast,0.0,Q3,0,0.0
2026.0,August,Retail,Openlabs,GA,G&A - IT Cost,Forecast,0.0,Q3,2800599,-31440362.0
2026.0,August,Retail,Openlabs,GA,G&A - Depreciation,Forecast,-34132704.0,Q3,42889052,-273975022.0
2026.0,August,Retail,Openlabs,,Other income/(expenses) ,Forecast,0.0,Q3,0,7652090493.0
2026.0,August,Retail,Openlabs,,Total G&A (Include Depre + Others),Forecast,-214282147.0,Q3,8427144,6566261240.0
2026.0,August,Retail,Openlabs,EBIT,EBIT,Forecast,-214282147.0,Q3,67603212,6144399141.0
2026.0,August,Retail,Openlabs,EBITDA,EBITDA,Forecast,-180149443.0,Q3,24714160,6418374163.0
,,,Openlabs,,,,,,,
2026.0,September,Retail,Openlabs,Revenue,Revenue,Forecast,0.0,Q3,0,0.0
2026.0,September,Retail,Openlabs,COGS,COGS,Forecast,0.0,Q3,0,0.0
2026.0,September,Retail,Openlabs,GP,GP,Forecast,0.0,Q3,0,0.0
2026.0,September,Retail,Openlabs,SM,S&M - O2O,Forecast,0.0,Q3,0,0.0
2026.0,September,Retail,Openlabs,SM,S&M - Offline,Forecast,0.0,Q3,0,-204131701.0
2026.0,September,Retail,Openlabs,SM,S&M - Online,Forecast,0.0,Q3,0,-217730398.0
2026.0,September,Retail,Openlabs,SM,S&M - Others,Forecast,0.0,Q3,0,0.0
2026.0,September,Retail,Openlabs,SM,S&M - Others (FD & SS Cashback),Forecast,0.0,Q3,0,0.0
2026.0,September,Retail,Openlabs,SM,S&M - Payment Channel,Forecast,0.0,Q3,0,0.0
2026.0,September,Retail,Openlabs,SM,S&M - PCV,Forecast,0.0,Q3,0,0.0
2026.0,September,Retail,Openlabs,SM,S&M - Distribution Cost,Forecast,0.0,Q3,0,0.0
2026.0,September,Retail,Openlabs,,Total S&M,Forecast,0.0,Q3,0,-421862099.0
2026.0,September,Retail,Openlabs,,CM,Forecast,0.0,Q3,0,-421862099.0
2026.0,September,Retail,Openlabs,GA,G&A - Staff Cost,Forecast,-178749443.0,Q3,0,746578292.0
2026.0,September,Retail,Openlabs,GA,G&A - Other staff cost,Forecast,-400000.0,Q3,0,16250725.0
2026.0,September,Retail,Openlabs,GA,G&A - Facility Management and Travelling,Forecast,-1000000.0,Q3,0,-44447331.0
2026.0,September,Retail,Openlabs,GA,G&A - Consultancy cost,Forecast,0.0,Q3,0,-1498795555.0
2026.0,September,Retail,Openlabs,GA,G&A - Corporate Action (Adj. Total),Forecast,0.0,Q3,0,0.0
2026.0,September,Retail,Openlabs,GA,G&A - IT Cost,Forecast,0.0,Q3,0,-31440362.0
2026.0,September,Retail,Openlabs,GA,G&A - Depreciation,Forecast,-34132704.0,Q3,0,-273975022.0
2026.0,September,Retail,Openlabs,,Other income/(expenses) ,Forecast,0.0,Q3,0,7652090493.0
2026.0,September,Retail,Openlabs,,Total G&A (Include Depre + Others),Forecast,-214282147.0,Q3,0,6566261240.0
2026.0,September,Retail,Openlabs,EBIT,EBIT,Forecast,-214282147.0,Q3,0,6144399141.0
2026.0,September,Retail,Openlabs,EBITDA,EBITDA,Forecast,-180149443.0,Q3,0,6418374163.0
,,,Openlabs,,,,,,,
2026.0,October,Retail,Openlabs,Revenue,Revenue,Forecast,0.0,Q4,0,0.0
2026.0,October,Retail,Openlabs,COGS,COGS,Forecast,0.0,Q4,0,0.0
2026.0,October,Retail,Openlabs,GP,GP,Forecast,0.0,Q4,0,0.0
2026.0,October,Retail,Openlabs,SM,S&M - O2O,Forecast,0.0,Q4,0,0.0
2026.0,October,Retail,Openlabs,SM,S&M - Offline,Forecast,0.0,Q4,0,-204131701.0
2026.0,October,Retail,Openlabs,SM,S&M - Online,Forecast,0.0,Q4,0,-217730398.0
2026.0,October,Retail,Openlabs,SM,S&M - Others,Forecast,0.0,Q4,0,0.0
2026.0,October,Retail,Openlabs,SM,S&M - Others (FD & SS Cashback),Forecast,0.0,Q4,0,0.0
2026.0,October,Retail,Openlabs,SM,S&M - Payment Channel,Forecast,0.0,Q4,0,0.0
2026.0,October,Retail,Openlabs,SM,S&M - PCV,Forecast,0.0,Q4,0,0.0
2026.0,October,Retail,Openlabs,SM,S&M - Distribution Cost,Forecast,0.0,Q4,0,0.0
2026.0,October,Retail,Openlabs,,Total S&M,Forecast,0.0,Q4,0,-421862099.0
2026.0,October,Retail,Openlabs,,CM,Forecast,0.0,Q4,0,-421862099.0
2026.0,October,Retail,Openlabs,GA,G&A - Staff Cost,Forecast,-178749443.0,Q4,0,746578292.0
2026.0,October,Retail,Openlabs,GA,G&A - Other staff cost,Forecast,-400000.0,Q4,0,16250725.0
2026.0,October,Retail,Openlabs,GA,G&A - Facility Management and Travelling,Forecast,-1000000.0,Q4,0,-44447331.0
2026.0,October,Retail,Openlabs,GA,G&A - Consultancy cost,Forecast,0.0,Q4,0,-1498795555.0
2026.0,October,Retail,Openlabs,GA,G&A - Corporate Action (Adj. Total),Forecast,0.0,Q4,0,0.0
2026.0,October,Retail,Openlabs,GA,G&A - IT Cost,Forecast,0.0,Q4,0,-31440362.0
2026.0,October,Retail,Openlabs,GA,G&A - Depreciation,Forecast,-34132704.0,Q4,0,-273975022.0
2026.0,October,Retail,Openlabs,,Other income/(expenses) ,Forecast,0.0,Q4,0,7652090493.0
2026.0,October,Retail,Openlabs,,Total G&A (Include Depre + Others),Forecast,-214282147.0,Q4,0,6566261240.0
2026.0,October,Retail,Openlabs,EBIT,EBIT,Forecast,-214282147.0,Q4,0,6144399141.0
2026.0,October,Retail,Openlabs,EBITDA,EBITDA,Forecast,-180149443.0,Q4,0,6418374163.0
,,,Openlabs,,,,,,,
2026.0,November,Retail,Openlabs,Revenue,Revenue,Forecast,0.0,Q4,0,0.0
2026.0,November,Retail,Openlabs,COGS,COGS,Forecast,0.0,Q4,0,0.0
2026.0,November,Retail,Openlabs,GP,GP,Forecast,0.0,Q4,0,0.0
2026.0,November,Retail,Openlabs,SM,S&M - O2O,Forecast,0.0,Q4,0,0.0
2026.0,November,Retail,Openlabs,SM,S&M - Offline,Forecast,0.0,Q4,0,-204131701.0
2026.0,November,Retail,Openlabs,SM,S&M - Online,Forecast,0.0,Q4,0,-217730398.0
2026.0,November,Retail,Openlabs,SM,S&M - Others,Forecast,0.0,Q4,0,0.0
2026.0,November,Retail,Openlabs,SM,S&M - Others (FD & SS Cashback),Forecast,0.0,Q4,0,0.0
2026.0,November,Retail,Openlabs,SM,S&M - Payment Channel,Forecast,0.0,Q4,0,0.0
2026.0,November,Retail,Openlabs,SM,S&M - PCV,Forecast,0.0,Q4,0,0.0
2026.0,November,Retail,Openlabs,SM,S&M - Distribution Cost,Forecast,0.0,Q4,0,0.0
2026.0,November,Retail,Openlabs,,Total S&M,Forecast,0.0,Q4,0,-421862099.0
2026.0,November,Retail,Openlabs,,CM,Forecast,0.0,Q4,0,-421862099.0
2026.0,November,Retail,Openlabs,GA,G&A - Staff Cost,Forecast,-178749443.0,Q4,0,746578292.0
2026.0,November,Retail,Openlabs,GA,G&A - Other staff cost,Forecast,-400000.0,Q4,0,16250725.0
2026.0,November,Retail,Openlabs,GA,G&A - Facility Management and Travelling,Forecast,-1000000.0,Q4,0,-44447331.0
2026.0,November,Retail,Openlabs,GA,G&A - Consultancy cost,Forecast,0.0,Q4,0,-1498795555.0
2026.0,November,Retail,Openlabs,GA,G&A - Corporate Action (Adj. Total),Forecast,0.0,Q4,0,0.0
2026.0,November,Retail,Openlabs,GA,G&A - IT Cost,Forecast,0.0,Q4,0,-31440362.0
2026.0,November,Retail,Openlabs,GA,G&A - Depreciation,Forecast,-34132704.0,Q4,0,-273975022.0
2026.0,November,Retail,Openlabs,,Other income/(expenses) ,Forecast,0.0,Q4,0,7652090493.0
2026.0,November,Retail,Openlabs,,Total G&A (Include Depre + Others),Forecast,-214282147.0,Q4,0,6566261240.0
2026.0,November,Retail,Openlabs,EBIT,EBIT,Forecast,-214282147.0,Q4,0,6144399141.0
2026.0,November,Retail,Openlabs,EBITDA,EBITDA,Forecast,-180149443.0,Q4,0,6418374163.0
,,,Openlabs,,,,,,,
2026.0,December,Retail,Openlabs,Revenue,Revenue,Forecast,0.0,Q4,0,0.0
2026.0,December,Retail,Openlabs,COGS,COGS,Forecast,0.0,Q4,0,0.0
2026.0,December,Retail,Openlabs,GP,GP,Forecast,0.0,Q4,0,0.0
2026.0,December,Retail,Openlabs,SM,S&M - O2O,Forecast,0.0,Q4,0,0.0
2026.0,December,Retail,Openlabs,SM,S&M - Offline,Forecast,0.0,Q4,0,-204131701.0
2026.0,December,Retail,Openlabs,SM,S&M - Online,Forecast,0.0,Q4,0,-217730398.0
2026.0,December,Retail,Openlabs,SM,S&M - Others,Forecast,0.0,Q4,0,0.0
2026.0,December,Retail,Openlabs,SM,S&M - Others (FD & SS Cashback),Forecast,0.0,Q4,0,0.0
2026.0,December,Retail,Openlabs,SM,S&M - Payment Channel,Forecast,0.0,Q4,0,0.0
2026.0,December,Retail,Openlabs,SM,S&M - PCV,Forecast,0.0,Q4,0,0.0
2026.0,December,Retail,Openlabs,SM,S&M - Distribution Cost,Forecast,0.0,Q4,0,0.0
2026.0,December,Retail,Openlabs,,Total S&M,Forecast,0.0,Q4,0,-421862099.0
2026.0,December,Retail,Openlabs,,CM,Forecast,0.0,Q4,0,-421862099.0
2026.0,December,Retail,Openlabs,GA,G&A - Staff Cost,Forecast,-178749443.0,Q4,0,746578292.0
2026.0,December,Retail,Openlabs,GA,G&A - Other staff cost,Forecast,-400000.0,Q4,0,16250725.0
2026.0,December,Retail,Openlabs,GA,G&A - Facility Management and Travelling,Forecast,-1000000.0,Q4,0,-44447331.0
2026.0,December,Retail,Openlabs,GA,G&A - Consultancy cost,Forecast,0.0,Q4,0,-1498795555.0
2026.0,December,Retail,Openlabs,GA,G&A - Corporate Action (Adj. Total),Forecast,0.0,Q4,0,0.0
2026.0,December,Retail,Openlabs,GA,G&A - IT Cost,Forecast,0.0,Q4,0,-31440362.0
2026.0,December,Retail,Openlabs,GA,G&A - Depreciation,Forecast,-34132704.0,Q4,0,-273975022.0
2026.0,December,Retail,Openlabs,,Other income/(expenses) ,Forecast,0.0,Q4,0,7652090493.0
2026.0,December,Retail,Openlabs,,Total G&A (Include Depre + Others),Forecast,-214282147.0,Q4,0,6566261240.0
2026.0,December,Retail,Openlabs,EBIT,EBIT,Forecast,-214282147.0,Q4,0,6144399141.0
2026.0,December,Retail,Openlabs,EBITDA,EBITDA,Forecast,-180149443.0,Q4,0,6418374163.0
2026.0,January,Retail,Bukawedding,Revenue,Revenue,Actual,477552208.0,Q1,,
2026.0,January,Retail,Bukawedding,COGS,COGS,Actual,0.0,Q1,,
2026.0,January,Retail,Bukawedding,GP,GP,Actual,477552208.0,Q1,,
2026.0,January,Retail,Bukawedding,SM,S&M - O2O,Actual,0.0,Q1,,
2026.0,January,Retail,Bukawedding,SM,S&M - Offline,Actual,-93916508.0,Q1,,
2026.0,January,Retail,Bukawedding,SM,S&M - Online,Actual,-25415231.0,Q1,,
2026.0,January,Retail,Bukawedding,SM,S&M - Others,Actual,0.0,Q1,,
2026.0,January,Retail,Bukawedding,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q1,,
2026.0,January,Retail,Bukawedding,SM,S&M - Payment Channel,Actual,0.0,Q1,,
2026.0,January,Retail,Bukawedding,SM,S&M - PCV,Actual,0.0,Q1,,
2026.0,January,Retail,Bukawedding,SM,S&M - Distribution Cost,Actual,-257000.0,Q1,,
2026.0,January,Retail,Bukawedding,,Total S&M,Actual,-119588739.0,Q1,,
2026.0,January,Retail,Bukawedding,,CM,Actual,357963469.0,Q1,,
2026.0,January,Retail,Bukawedding,GA,G&A - Staff Cost,Actual,-119631661.0,Q1,,
2026.0,January,Retail,Bukawedding,GA,G&A - Other staff cost,Actual,-77502915.0,Q1,,
2026.0,January,Retail,Bukawedding,GA,G&A - Facility Management and Travelling,Actual,-149474944.0,Q1,,
2026.0,January,Retail,Bukawedding,GA,G&A - Consultancy cost,Actual,0.0,Q1,,
2026.0,January,Retail,Bukawedding,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q1,,
2026.0,January,Retail,Bukawedding,GA,G&A - IT Cost,Actual,0.0,Q1,,
2026.0,January,Retail,Bukawedding,GA,G&A - Depreciation,Actual,0.0,Q1,,
2026.0,January,Retail,Bukawedding,,Other income/(expenses) ,Actual,0.0,Q1,,
2026.0,January,Retail,Bukawedding,,Total G&A (Include Depre + Others),Actual,-346609520.0,Q1,,
2026.0,January,Retail,Bukawedding,EBIT,EBIT,Actual,11353949.0,Q1,,
2026.0,January,Retail,Bukawedding,EBITDA,EBITDA,Actual,11353949.0,Q1,,
,,,Bukawedding,,,,,,,
2026.0,February,Retail,Bukawedding,Revenue,Revenue,Actual,367143909.0,Q1,-110408299,-475123703.0
2026.0,February,Retail,Bukawedding,COGS,COGS,Actual,0.0,Q1,0,0.0
2026.0,February,Retail,Bukawedding,GP,GP,Actual,367143909.0,Q1,-110408299,-475123703.0
2026.0,February,Retail,Bukawedding,SM,S&M - O2O,Actual,0.0,Q1,0,0.0
2026.0,February,Retail,Bukawedding,SM,S&M - Offline,Actual,-4681744.0,Q1,89234764,67401748.0
